"","region","urb","lit","voteshare","absolute_wealth"
"592","Region 2",0.278244704008102,0.487197637557983,0.413831353187561,3763010.75
"593","Region 2",0.0638209357857704,0.295618563890457,0.368313372135162,4145704
"594","Region 2",0.0544314682483673,0.41189506649971,0.356035143136978,2665096
"595","Region 2",0.0456306077539921,0.38156846165657,0.313044607639313,3439001
"596","Region 2",0.417269378900528,0.519964635372162,0.282880514860153,2628200.25
"597","Region 2",0.035024207085371,0.34021332859993,0.363496422767639,1247733.75
"598","Region 2",0.080962099134922,0.354261755943298,0.346448630094528,910256.125
"599","Region 2",0.0507301837205887,0.293796300888062,0.337067306041718,2680358.75
"600","Region 2",0.0912156403064728,0.273806154727936,0.401856631040573,2057471.25
"601","Region 2",0.0613997541368008,0.273175597190857,0.429981172084808,783071.375
"602","Region 2",0.0822281390428543,0.308700799942017,0.332167237997055,875000
"603","Region 2",0.136764317750931,0.404629945755005,0.307308912277222,2
"604","Region 2",0.0507301837205887,0.293796300888062,0.353402614593506,324219.96875
"605","Region 2",0.146573588252068,0.37836766242981,0.365532606840134,2279097
"606","Region 2",0.0685975402593613,0.40396648645401,0.298005789518356,4954074.5
"607","Region 2",0.0638209357857704,0.295618563890457,0.264401882886887,1790100.5
"608","Region 2",0.186498939990997,0.398520201444626,0.415649950504303,1624554.25
"609","Region 2",0.417269378900528,0.519964635372162,0.289107501506805,4422634.5
"610","Region 2",0.0445001646876335,0.282632648944855,0.300822168588638,1208208.375
"611","Region 2",0.080962099134922,0.354261755943298,0.375462800264359,565001.75
"612","Region 2",0.0571252293884754,0.304806679487228,0.278928190469742,1020306.125
"613","Region 2",0.0872425585985184,0.275191009044647,0.359362155199051,54407.9921875
"614","Region 2",0.136764317750931,0.404629945755005,0.36712309718132,798324.9375
"615","Region 2",0.0738901719450951,0.445161670446396,0.128090336918831,177000.03125
"616","Region 2",0.034795306622982,0.334456503391266,0.257896244525909,686350.125
"617","Region 2",0.0738901719450951,0.445161670446396,0.402159690856934,2637238.75
"618","Region 2",0.186498939990997,0.398520201444626,0.359968543052673,1554594.5
"619","Region 2",0.0638209357857704,0.295618563890457,0.283225208520889,563000.875
"620","Region 2",0.0738901719450951,0.445161670446396,0.36162918806076,1543210.25
"621","Region 2",0.0544314682483673,0.41189506649971,0.397583574056625,2
"622","Region 2",0.0738901719450951,0.445161670446396,0.265783339738846,2
"623","Region 2",0.13922156393528,0.478350907564163,0.329513520002365,928206.6875
"624","Region 2",0.0917686820030212,0.414815038442612,0.147739753127098,480963.9375
"625","Region 2",0.0544314682483673,0.41189506649971,0.416900634765625,1387499.75
"626","Region 2",0.0606400147080421,0.379150152206421,0.205215200781822,1397427.5
"627","Region 2",0.0321990810334682,0.435858607292175,0.221960321068764,2044384.25
"628","Region 2",0.133260130882263,0.491803735494614,0.193820983171463,121230.0546875
"629","Region 2",0.0445001646876335,0.282632648944855,0.105200089514256,1881256.875
"630","Region 2",0.034795306622982,0.334456503391266,0.27763757109642,1181233.75
"631","Region 2",0.417269378900528,0.519964635372162,0.385697990655899,2372163
"632","Region 2",0.0872425585985184,0.275191009044647,0.339877933263779,1104999.75
"633","Region 2",0.0606400147080421,0.379150152206421,0.380528688430786,2684999.75
"634","Region 2",0.035024207085371,0.34021332859993,0.381057441234589,2404728
"635","Region 2",0.13922156393528,0.478350907564163,0.390080660581589,1685000.625
"636","Region 2",0.0872425585985184,0.275191009044647,0.394178152084351,161590.046875
"637","Region 2",0.0638209357857704,0.295618563890457,0.352270662784576,297290.09375
"638","Region 2",0.0917686820030212,0.414815038442612,0.361347317695618,572623.75
"639","Region 2",0.034795306622982,0.334456503391266,0.338904291391373,3362500.25
"640","Region 2",0.080962099134922,0.354261755943298,0.447570621967316,2979893.75
"641","Region 2",0.10168768465519,0.306343823671341,0.322859972715378,1947547.375
"642","Region 2",0.0872425585985184,0.275191009044647,0.254722058773041,1677999.25
"643","Region 2",0.133260130882263,0.491803735494614,0.264833927154541,435216
"644","Region 2",0.0766239166259766,0.375275731086731,0.299753040075302,2
"645","Region 2",0.0638209357857704,0.295618563890457,0.201796978712082,4925000
"646","Region 2",0.0606400147080421,0.379150152206421,0.328429371118546,6639002.5
"647","Region 2",0.0929537191987038,0.384591400623322,0.420817732810974,4110238
"648","Region 2",0.035024207085371,0.34021332859993,0.334248721599579,1689894.375
"649","Region 2",0.0595296286046505,0.323483973741531,0.369387924671173,10001.0029296875
"650","Region 2",0.0571252293884754,0.304806679487228,0.366623163223267,542999.9375
"651","Region 2",0.149098843336105,0.428374171257019,0.34318733215332,1446349.25
"652","Region 2",0.0606400147080421,0.379150152206421,0.359486222267151,2488999.25
"653","Region 2",0.0507301837205887,0.293796300888062,0.269405245780945,2287785.75
"654","Region 2",0.0838690474629402,0.45739734172821,0.353096395730972,1556000.625
"655","Region 2",0.136764317750931,0.404629945755005,0.443453758955002,7625996.5
"656","Region 2",0.0445001646876335,0.282632648944855,0.341734439134598,1163006.875
"657","Region 2",0.146573588252068,0.37836766242981,0.40272057056427,636899.6875
"658","Region 2",0.0872425585985184,0.275191009044647,0.276316493749619,112000.953125
"659","Region 2",0.0929537191987038,0.384591400623322,0.284855246543884,1024554.4375
"660","Region 2",0.0544314682483673,0.41189506649971,0.478406697511673,50001.0078125
"661","Region 2",0.0685975402593613,0.40396648645401,0.366468846797943,2662814.5
"662","Region 2",0.0929537191987038,0.384591400623322,0.38392037153244,94999.9609375
"663","Region 2",0.0917686820030212,0.414815038442612,0.359538942575455,7754551.5
"664","Region 2",0.0363600961863995,0.356767565011978,0.327008932828903,283900.03125
"665","Region 2",0.0606400147080421,0.379150152206421,0.423691362142563,950999.9375
"666","Region 2",0.080962099134922,0.354261755943298,0.370254546403885,825563.3125
"667","Region 2",0.035024207085371,0.34021332859993,0.371276676654816,3527659.5
"668","Region 2",0.0929537191987038,0.384591400623322,0.396601051092148,2571307
"669","Region 2",0.0685975402593613,0.40396648645401,0.423133134841919,15523523
"670","Region 2",0.0613997541368008,0.273175597190857,0.347143858671188,1544156.75
"671","Region 2",0.133260130882263,0.491803735494614,0.228501304984093,11167235
"672","Region 2",0.186498939990997,0.398520201444626,0.344562530517578,25000.994140625
"673","Region 2",0.0321990810334682,0.435858607292175,0.309830367565155,813343.375
"674","Region 2",0.13922156393528,0.478350907564163,0.341678231954575,379999.84375
"675","Region 2",0.10168768465519,0.306343823671341,0.365699201822281,405999.9375
"676","Region 2",0.0737605765461922,0.340479254722595,0.290072739124298,730801.3125
"677","Region 2",0.417269378900528,0.519964635372162,0.294746041297913,12406779
"678","Region 2",0.0613997541368008,0.273175597190857,0.143024861812592,45800.00390625
"679","Region 2",0.0929537191987038,0.384591400623322,0.168635606765747,2267561
"680","Region 2",0.0507301837205887,0.293796300888062,0.140576735138893,2662256
"681","Region 2",0.10168768465519,0.306343823671341,0.248610287904739,4340001.5
"682","Region 2",0.034795306622982,0.334456503391266,0.351198852062225,1436071.125
"683","Region 2",0.10168768465519,0.306343823671341,0.298195660114288,1405399.625
"684","Region 2",0.0544314682483673,0.41189506649971,0.17052136361599,130175.0234375
"685","Region 2",0.0872425585985184,0.275191009044647,0.319969654083252,722699.9375
"686","Region 2",0.0766239166259766,0.375275731086731,0.126401454210281,2
"687","Region 2",0.10168768465519,0.306343823671341,0.266035497188568,9599512
"688","Region 2",0.0822281390428543,0.308700799942017,0.120648674666882,3769170.25
"689","Region 2",0.0995149463415146,0.241823956370354,0.296234875917435,3045725.75
"690","Region 2",0.034795306622982,0.334456503391266,0.0930360481142998,4990397.5
"691","Region 3",0.162405118346214,0.502410650253296,0.0973028391599655,280000.125
"692","Region 3",0.0462555736303329,0.450749903917313,0.378183037042618,1238939.25
"693","Region 3",0.129445359110832,0.581246078014374,0.200416728854179,1565879.125
"694","Region 3",0.268707513809204,0.505983769893646,0.278360456228256,650613.25
"695","Region 3",0.244545593857765,0.551889002323151,0.436821788549423,2470001.75
"696","Region 3",0.185553073883057,0.552082717418671,0.467046976089478,3580001.25
"697","Region 3",0.18543641269207,0.579813838005066,0.513385951519012,2867420
"698","Region 3",0.38710343837738,0.593157589435577,0.545486867427826,1452071
"699","Region 3",0.102886706590652,0.499865800142288,0.481457084417343,19189332
"700","Region 3",0.219891458749771,0.428127855062485,0.427927643060684,2
"701","Region 3",0.244545593857765,0.551889002323151,0.526879489421844,649999.875
"702","Region 3",0.206186398863792,0.526619374752045,0.421852141618729,1999000.25
"703","Region 3",0.38710343837738,0.593157589435577,0.553811967372894,1054999.625
"704","Region 3",0.103459775447845,0.545355439186096,0.348905146121979,573551.25
"705","Region 3",0.188491344451904,0.505864202976227,0.466730296611786,100001.015625
"706","Region 3",0.165620982646942,0.422473579645157,0.526839673519135,138999.953125
"707","Region 3",0.292465776205063,0.553412556648254,0.467057943344116,400001.03125
"708","Region 3",0.802338480949402,0.6291384100914,0.475904554128647,1076970.75
"709","Region 3",0.215480625629425,0.526037931442261,0.348574340343475,50001.0078125
"710","Region 3",0.129445359110832,0.581246078014374,0.391573786735535,1224405.875
"711","Region 3",0.302286595106125,0.55349588394165,0.444662481546402,1389168
"712","Region 3",0.188491344451904,0.505864202976227,0.432620286941528,2
"713","Region 3",0.252735495567322,0.487290382385254,0.357358902692795,5149330
"714","Region 3",0.750381529331207,0.638907730579376,0.543482065200806,65000.01953125
"715","Region 3",0.185553073883057,0.552082717418671,0.439997673034668,518287.875
"716","Region 3",0.176538109779358,0.450955033302307,0.333673685789108,463286.78125
"717","Region 3",0.0867864489555359,0.28438338637352,0.478489190340042,810000.1875
"718","Region 3",0.180203765630722,0.510673701763153,0.494866371154785,358888.03125
"719","Region 3",0.0867864489555359,0.28438338637352,0.526286900043488,1264088.5
"720","Region 3",0.579445064067841,0.648994982242584,0.507767677307129,6158763.5
"721","Region 3",0.602491021156311,0.585350632667542,0.568749725818634,1802156
"722","Region 3",0.126254141330719,0.491060733795166,0.303162187337875,564577.8125
"723","Region 3",0.102886706590652,0.499865800142288,0.43065869808197,1493837.5
"724","Region 3",0.211393505334854,0.521726369857788,0.313270688056946,333640.125
"725","Region 3",0.146079167723656,0.323969602584839,0.50166255235672,20001.00390625
"726","Region 3",0.292465776205063,0.553412556648254,0.559542298316956,4800001
"727","Region 3",0.214246615767479,0.500538766384125,0.585916101932526,8918593
"728","Region 3",0.292465776205063,0.553412556648254,0.556847035884857,1450000.75
"729","Region 3",0.165620982646942,0.422473579645157,0.395596891641617,2541500.75
"730","Region 3",0.602491021156311,0.585350632667542,0.509503245353699,73001.03125
"731","Region 3",0.183832615613937,0.585435390472412,0.546293556690216,1596160.375
"732","Region 3",0.602491021156311,0.585350632667542,0.266347974538803,4166190.75
"733","Region 3",0.215480625629425,0.526037931442261,0.31633648276329,994230
"734","Region 3",0.252735495567322,0.487290382385254,0.467723578214645,4186000.5
"735","Region 3",0.244545593857765,0.551889002323151,0.454388439655304,340999.875
"736","Region 3",0.142746210098267,0.41500049829483,0.222684770822525,701929.25
"737","Region 3",0.146079167723656,0.323969602584839,0.51680988073349,1150305.125
"738","Region 3",0.750381529331207,0.638907730579376,0.597524642944336,2462759.5
"739","Region 3",0.129445359110832,0.581246078014374,0.33895879983902,3870000
"740","Region 3",0.158321335911751,0.370934516191483,0.280641615390778,296626
"741","Region 3",0.292465776205063,0.553412556648254,0.54744815826416,414648.875
"742","Region 3",0.165620982646942,0.422473579645157,0.558212220668793,130699.96875
"743","Region 3",0.579445064067841,0.648994982242584,0.457669317722321,3443047.25
"744","Region 3",0.268707513809204,0.505983769893646,0.393964886665344,50001.0078125
"745","Region 3",0.292465776205063,0.553412556648254,0.414557605981827,55001.0078125
"746","Region 3",0.155204564332962,0.510470330715179,0.39932382106781,459999.84375
"747","Region 3",0.129445359110832,0.581246078014374,0.362481206655502,1668499.875
"748","Region 3",0.236709162592888,0.579369127750397,0.319749176502228,3169029.5
"749","Region 3",0.273165971040726,0.501725614070892,0.527920663356781,418839.03125
"750","Region 3",0.102886706590652,0.499865800142288,0.316028654575348,2448000.25
"751","Region 3",0.166213810443878,0.473355531692505,0.240442365407944,6911863
"752","Region 3",0.579445064067841,0.648994982242584,0.60879123210907,910020.9375
"753","Region 3",0.155204564332962,0.510470330715179,0.485203832387924,2147004.5
"754","Region 3",0.183832615613937,0.585435390472412,0.429109394550323,16452904
"755","Region 3",0.579445064067841,0.648994982242584,0.512014091014862,995079
"756","Region 3",0.273165971040726,0.501725614070892,0.552986145019531,30000.9921875
"757","Region 3",0.18543641269207,0.579813838005066,0.524161517620087,1511299.375
"758","Region 3",0.750381529331207,0.638907730579376,0.615683317184448,959453.75
"759","Region 3",0.215480625629425,0.526037931442261,0.417945921421051,7830001
"760","Region 3",0.142746210098267,0.41500049829483,0.377750426530838,8304524.5
"761","Region 3",0.236709162592888,0.579369127750397,0.343909949064255,1123589.75
"762","Region 3",0.218937024474144,0.594291985034943,0.29566365480423,2262817
"763","Region 3",0.102886706590652,0.499865800142288,0.341849714517593,263982.9375
"764","Region 3",0.750381529331207,0.638907730579376,0.461380571126938,843700.3125
"765","Region 3",0.219891458749771,0.428127855062485,0.238911092281342,2178790
"766","Region 3",0.211393505334854,0.521726369857788,0.445466488599777,435001.0625
"767","Region 3",0.38710343837738,0.593157589435577,0.470993518829346,783589.8125
"768","Region 3",0.166213810443878,0.473355531692505,0.546743988990784,549293.8125
"769","Region 3",0.142746210098267,0.41500049829483,0.502017736434937,1188780.625
"770","Region 3",0.206186398863792,0.526619374752045,0.318075865507126,3399999
"771","Region 3",0.0867864489555359,0.28438338637352,0.568890988826752,298385.0625
"772","Region 3",0.215480625629425,0.526037931442261,0.394893825054169,10148896
"773","Region 3",0.309667825698853,0.586423993110657,0.555917620658875,502370.09375
"774","Region 3",0.236709162592888,0.579369127750397,0.249273985624313,330499.90625
"775","Region 3",0.750381529331207,0.638907730579376,0.444625347852707,10285797
"776","Region 3",0.0867864489555359,0.28438338637352,0.528902769088745,560000
"777","Region 3",0.38710343837738,0.593157589435577,0.551675140857697,849999.6875
"778","Region 3",0.750381529331207,0.638907730579376,0.582980394363403,244015.109375
"779","Region 3",0.292465776205063,0.553412556648254,0.369487702846527,100001.015625
"780","Region 3",0.802338480949402,0.6291384100914,0.522639214992523,3206473.75
"781","Region 3",0.750381529331207,0.638907730579376,0.53533935546875,1527330.125
"782","Region 3",0.292465776205063,0.553412556648254,0.481056183576584,3571789.5
"783","Region 3",0.159874320030212,0.652425825595856,0.481735408306122,454517.125
"784","Region 3",0.214246615767479,0.500538766384125,0.48475244641304,140858.046875
"785","Region 3",0.278558552265167,0.55555385351181,0.560839533805847,92701.015625
"786","Region 3",0.309667825698853,0.586423993110657,0.469637870788574,1450653.625
"787","Region 3",0.129445359110832,0.581246078014374,0.381984144449234,3851002.75
"788","Region 3",0.173154130578041,0.437482297420502,0.550026178359985,2429202.25
"789","Region 3",0.126254141330719,0.491060733795166,0.438664257526398,4829000.5
"790","Region 3",0.236709162592888,0.579369127750397,0.0677474588155746,125001.0390625
"791","Region 3",0.212828189134598,0.478766977787018,0.554587483406067,1024179.3125
"792","Region 3",0.155204564332962,0.510470330715179,0.505653977394104,70001.03125
"793","Region 3",0.159874320030212,0.652425825595856,0.517112731933594,1243105.25
"794","Region 3",0.252735495567322,0.487290382385254,0.306180208921432,44401.00390625
"795","Region 3",0.162405118346214,0.502410650253296,0.317304253578186,1650000.375
"796","Region 3",0.219891458749771,0.428127855062485,0.486122786998749,3001000.75
"797","Region 3",0.278558552265167,0.55555385351181,0.590038537979126,550000.9375
"798","Region 3",0.185553073883057,0.552082717418671,0.214592605829239,857140.3125
"799","Region 3",0.162405118346214,0.502410650253296,0.351994961500168,463323.03125
"800","Region 3",0.212828189134598,0.478766977787018,0.39440992474556,1783599.5
"801","Region 3",0.38710343837738,0.593157589435577,0.49421951174736,1192854.125
"802","Region 3",0.162405118346214,0.502410650253296,0.566556632518768,1946273.75
"803","Region 3",0.206186398863792,0.526619374752045,0.137887269258499,400001.03125
"804","Region 3",0.579445064067841,0.648994982242584,0.437131136655807,879799.625
"805","Region 3",0.302286595106125,0.55349588394165,0.279786109924316,471499.8125
"806","Region 3",0.18543641269207,0.579813838005066,0.441255420446396,207000.921875
"807","Region 3",0.185553073883057,0.552082717418671,0.271995693445206,778500.1875
"808","Region 3",0.268707513809204,0.505983769893646,0.600409150123596,663002.6875
"809","Region 3",0.602491021156311,0.585350632667542,0.317123770713806,1473988.625
"810","Region 3",0.214246615767479,0.500538766384125,0.480670839548111,1062098.5
"811","Region 3",0.278558552265167,0.55555385351181,0.565361440181732,392500.0625
"812","Region 3",0.103459775447845,0.545355439186096,0.461088716983795,4080232
"813","Region 3",0.188491344451904,0.505864202976227,0.401884973049164,250001
"814","Region 3",0.268707513809204,0.505983769893646,0.572061896324158,4340001.5
"815","Region 3",0.160693690180779,0.479303747415543,0.417884647846222,410227.875
"816","Region 3",0.750381529331207,0.638907730579376,0.50141179561615,1749999.25
"817","Region 3",0.802338480949402,0.6291384100914,0.427008360624313,2094382.875
"818","Region 3",0.159874320030212,0.652425825595856,0.375284284353256,150000.953125
"819","Region 3",0.183832615613937,0.585435390472412,0.494025677442551,1665031.5
"820","Region 3",0.212828189134598,0.478766977787018,0.343434989452362,6449997
"821","Region 3",0.0867864489555359,0.28438338637352,0.521992743015289,998000.4375
"822","Region 3",0.273165971040726,0.501725614070892,0.446596831083298,2125557.75
"823","Region 3",0.214246615767479,0.500538766384125,0.55234557390213,898338.75
"824","Region 3",0.244545593857765,0.551889002323151,0.361088424921036,1308600.5
"825","Region 3",0.215480625629425,0.526037931442261,0.395467847585678,2
"826","Region 3",0.18543641269207,0.579813838005066,0.402798384428024,3404346.5
"827","Region 3",0.173154130578041,0.437482297420502,0.48475381731987,461999.78125
"828","Region 3",0.159874320030212,0.652425825595856,0.526183426380157,3930182.75
"829","Region 3",0.103459775447845,0.545355439186096,0.302591651678085,1402922.375
"830","Region 3",0.126254141330719,0.491060733795166,0.430469930171967,660001.0625
"831","Region 3",0.165620982646942,0.422473579645157,0.476856291294098,184999.953125
"832","Region 3",0.0462555736303329,0.450749903917313,0.355493128299713,47036000
"833","Region 3",0.302286595106125,0.55349588394165,0.471062511205673,1034999.6875
"834","Region 3",0.206186398863792,0.526619374752045,0.302643567323685,2
"835","Region 3",0.103459775447845,0.545355439186096,0.266775488853455,381980.0625
"836","Region 3",0.268707513809204,0.505983769893646,0.397802025079727,475001.1875
"837","Region 3",0.180203765630722,0.510673701763153,0.450574368238449,1414394.875
"838","Region 3",0.155204564332962,0.510470330715179,0.486004412174225,125001.0390625
"839","Region 3",0.160693690180779,0.479303747415543,0.429652959108353,348083.15625
"840","Region 3",0.206186398863792,0.526619374752045,0.304386228322983,1914165.375
"841","Region 3",0.252735495567322,0.487290382385254,0.370490282773972,53424.99609375
"842","Region 3",0.309667825698853,0.586423993110657,0.302960306406021,2
"843","Region 3",0.218937024474144,0.594291985034943,0.189745649695396,700001.3125
"844","Region 3",0.142746210098267,0.41500049829483,0.341328561306,2984962.25
"845","Region 3",0.146079167723656,0.323969602584839,0.495383501052856,8466766
"846","Region 3",0.268707513809204,0.505983769893646,0.53672593832016,450000.9375
"847","Region 3",0.218937024474144,0.594291985034943,0.464137703180313,812259.6875
"848","Region 3",0.166213810443878,0.473355531692505,0.380680561065674,702574.1875
"849","Region 3",0.212828189134598,0.478766977787018,0.617039799690247,2
"850","Region 3",0.176538109779358,0.450955033302307,0.503528892993927,76084.015625
"851","Region 3",0.244545593857765,0.551889002323151,0.516750276088715,1115117.125
"852","Region 3",0.602491021156311,0.585350632667542,0.490300685167313,278476.875
"853","Region 3",0.214246615767479,0.500538766384125,0.558059275150299,4106899.75
"854","Region 3",0.158321335911751,0.370934516191483,0.245554178953171,3304792.75
"855","Region 3",0.213076710700989,0.543156206607819,0.512510180473328,769296.875
"856","Region 3",0.252735495567322,0.487290382385254,0.455353915691376,10211087
"857","Region 3",0.165620982646942,0.422473579645157,0.395984292030334,2
"858","Region 3",0.252735495567322,0.487290382385254,0.247669726610184,193000
"859","Region 3",0.802338480949402,0.6291384100914,0.591271162033081,618799.125
"860","Region 3",0.236709162592888,0.579369127750397,0.325818210840225,100001.015625
"861","Region 3",0.38710343837738,0.593157589435577,0.513796210289001,380337.03125
"862","Region 3",0.180203765630722,0.510673701763153,0.40617698431015,2452950
"863","Region 3",0.176538109779358,0.450955033302307,0.202616319060326,40000.99609375
"864","Region 3",0.236709162592888,0.579369127750397,0.204042956233025,7e+05
"865","Region 3",0.18543641269207,0.579813838005066,0.504315853118896,2
"866","Region 3",0.162405118346214,0.502410650253296,0.4039426445961,1765000
"867","Region 3",0.186388894915581,0.586324155330658,0.558786451816559,12000.9970703125
"868","Region 3",0.212828189134598,0.478766977787018,0.465390712022781,2604499
"869","Region 3",0.219891458749771,0.428127855062485,0.232231140136719,331726.03125
"870","Region 3",0.186388894915581,0.586324155330658,0.616811096668243,11200.998046875
"871","Region 3",0.155204564332962,0.510470330715179,0.44079053401947,1852000.625
"872","Region 3",0.579445064067841,0.648994982242584,0.468286156654358,1836538.75
"873","Region 3",0.602491021156311,0.585350632667542,0.274328112602234,6762401.5
"874","Region 3",0.212828189134598,0.478766977787018,0.38359534740448,1660000.625
"875","Region 3",0.186388894915581,0.586324155330658,0.536494612693787,394000.9375
"876","Region 3",0.180203765630722,0.510673701763153,0.382887780666351,300000.0625
"877","Region 3",0.38710343837738,0.593157589435577,0.360677778720856,70001.03125
"878","Region 3",0.142746210098267,0.41500049829483,0.366600006818771,111056.0390625
"879","Region 3",0.292465776205063,0.553412556648254,0.400976330041885,2757021.25
"880","Region 3",0.213076710700989,0.543156206607819,0.474606424570084,5346139
"881","Region 3",0.142746210098267,0.41500049829483,0.195887610316277,188000.046875
"882","Region 3",0.155204564332962,0.510470330715179,0.400370717048645,1207999.875
"883","Region 3",0.185553073883057,0.552082717418671,0.406126260757446,775000.8125
"884","Region 3",0.244545593857765,0.551889002323151,0.274346083402634,2049999.25
"885","Region 3",0.268707513809204,0.505983769893646,0.336118370294571,644694.9375
"886","Region 3",0.579445064067841,0.648994982242584,0.590453505516052,2
"887","Region 3",0.186388894915581,0.586324155330658,0.536956429481506,1974217.625
"888","Region 3",0.273165971040726,0.501725614070892,0.44501855969429,42650036
"889","Region 3",0.185553073883057,0.552082717418671,0.499576508998871,480001.21875
"890","Region 3",0.173154130578041,0.437482297420502,0.508829653263092,241000.953125
"891","Region 3",0.219891458749771,0.428127855062485,0.497430980205536,1869772.125
"892","Region 3",0.309667825698853,0.586423993110657,0.39843088388443,249051.984375
"893","Region 3",0.173154130578041,0.437482297420502,0.549233257770538,3024999.5
"894","Region 3",0.183832615613937,0.585435390472412,0.443707048892975,5351469.5
"895","Region 3",0.173154130578041,0.437482297420502,0.407550632953644,298000.03125
"896","Region 3",0.211393505334854,0.521726369857788,0.373877614736557,735114.8125
"897","Region 3",0.162405118346214,0.502410650253296,0.182215541601181,1144658.375
"898","Region 3",0.302286595106125,0.55349588394165,0.499853849411011,242248.96875
"899","Region 3",0.579445064067841,0.648994982242584,0.232221394777298,2319765.5
"900","Region 3",0.244545593857765,0.551889002323151,0.361013531684875,200000.984375
"901","Region 3",0.268707513809204,0.505983769893646,0.553572297096252,2
"902","Region 3",0.146079167723656,0.323969602584839,0.593387126922607,429999.96875
"903","Region 3",0.166213810443878,0.473355531692505,0.532063961029053,11332735
"904","Region 3",0.162405118346214,0.502410650253296,0.512803792953491,92601
"905","Region 3",0.129445359110832,0.581246078014374,0.384607583284378,942086.8125
"906","Region 3",0.176538109779358,0.450955033302307,0.364232778549194,636065.0625
"907","Region 3",0.579445064067841,0.648994982242584,0.549502909183502,4183187
"908","Region 3",0.302286595106125,0.55349588394165,0.456563591957092,300000.90625
"909","Region 3",0.103459775447845,0.545355439186096,0.433878779411316,865640.1875
"910","Region 3",0.165620982646942,0.422473579645157,0.501001000404358,400001.03125
"911","Region 3",0.0462555736303329,0.450749903917313,0.265658855438232,581313
"912","Region 3",0.244545593857765,0.551889002323151,0.448338210582733,480922.21875
"913","Region 3",0.188491344451904,0.505864202976227,0.266613036394119,625001
"914","Region 3",0.129445359110832,0.581246078014374,0.353850841522217,312967.125
"915","Region 3",0.211393505334854,0.521726369857788,0.243604525923729,278583.125
"916","Region 3",0.206186398863792,0.526619374752045,0.216863930225372,74001.0078125
"917","Region 3",0.579445064067841,0.648994982242584,0.0908252745866776,355000.96875
"918","Region 3",0.802338480949402,0.6291384100914,0.0584698468446732,300426.0625
"919","Region 3",0.252735495567322,0.487290382385254,0.0350688844919205,300500
"920","Region 3",0.158321335911751,0.370934516191483,0.218267396092415,38001.015625
"921","Region 3",0.159874320030212,0.652425825595856,0.0870689675211906,640000.0625
"922","Region 3",0.212828189134598,0.478766977787018,0.0423816367983818,21000.990234375
"923","Region 3",0.126254141330719,0.491060733795166,0.270546197891235,930000.0625
"924","Region 3",0.206186398863792,0.526619374752045,0.238530382514,385000.9375
"925","Region 3",0.142746210098267,0.41500049829483,0.18721678853035,392001.03125
"926","Region 3",0.273165971040726,0.501725614070892,0.0308732371777296,100001.015625
"927","Region 3",0.206186398863792,0.526619374752045,0.218908607959747,156800.921875
"928","Region 3",0.166213810443878,0.473355531692505,0.0342161357402802,489999.90625
"929","Region 3",0.750381529331207,0.638907730579376,0.00603687996044755,2134713.5
"930","Region 3",0.292465776205063,0.553412556648254,0.0722052007913589,401999.9375
"931","Region 3",0.160693690180779,0.479303747415543,0.108267605304718,1444010.375
"932","Region 3",0.103459775447845,0.545355439186096,0.085136666893959,180000.96875
"933","Region 3",0.176538109779358,0.450955033302307,0.139554783701897,710000.1875
"934","Region 3",0.18543641269207,0.579813838005066,0.120089575648308,300000.90625
"935","Region 3",0.162405118346214,0.502410650253296,0.289787024259567,10460496
"936","Region 3",0.185553073883057,0.552082717418671,0.0308960694819689,3384999.75
"937","Region 3",0.292465776205063,0.553412556648254,0.19962839782238,1050001
"938","Region 3",0.180203765630722,0.510673701763153,0.25570210814476,51001.00390625
"939","Region 3",0.273165971040726,0.501725614070892,0.0571928322315216,399999.875
"940","Region 3",0.212828189134598,0.478766977787018,0.0727895498275757,507499.9375
"941","Region 3",0.579445064067841,0.648994982242584,0.0592293255031109,323000.9375
"942","Region 3",0.206186398863792,0.526619374752045,0.218847677111626,1599000.375
"943","Region 3",0.292465776205063,0.553412556648254,0.0775043442845345,2705519.25
"944","Region 3",0.183832615613937,0.585435390472412,0.0274552758783102,300000.90625
"945","Region 3",0.142746210098267,0.41500049829483,0.208052590489388,1009820.375
"946","Region 3",0.129445359110832,0.581246078014374,0.328191548585892,1080000.75
"947","Region 3",0.750381529331207,0.638907730579376,0.0242476779967546,3924998.75
"948","Region 3",0.602491021156311,0.585350632667542,0.172423407435417,1580000.75
"949","Region 3",0.206186398863792,0.526619374752045,0.291908383369446,550717.875
"950","Region 3",0.166213810443878,0.473355531692505,0.194566547870636,375000.0625
"951","Region 3",0.215480625629425,0.526037931442261,0.275592148303986,328999.84375
"952","Region 3",0.165620982646942,0.422473579645157,0.0757961273193359,1428687.75
"953","Region 3",0.142746210098267,0.41500049829483,0.209503352642059,7532106.5
"954","Region 3",0.273165971040726,0.501725614070892,0.0349291898310184,134000.046875
"955","Region 3",0.158321335911751,0.370934516191483,0.212665989995003,3060000.5
"956","Region 3",0.309667825698853,0.586423993110657,0.0556775107979774,2671062.75
"957","Region 3",0.206186398863792,0.526619374752045,0.233209729194641,5325418.5
"958","Region 3",0.159874320030212,0.652425825595856,0.0648276656866074,751741.3125
"959","Region 3",0.18543641269207,0.579813838005066,0.0408624224364758,711000.3125
"960","Region 3",0.188491344451904,0.505864202976227,0.0709473416209221,55001.0078125
"961","Region 3",0.162405118346214,0.502410650253296,0.161465615034103,770000.75
